2020-04-11 13:55:29, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:56:34, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:56:49, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:57:04, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:57:19, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:58:24, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:58:39, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:58:54, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 13:59:09, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:00:15, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:00:30, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:00:45, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:02:04, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:02:19, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:02:34, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:03:40, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:03:55, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:04:10, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:05:30, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:05:45, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:06:00, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:18:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:18:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:18:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:19:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:19:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:19:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:19:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:20:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:20:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:20:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:20:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:21:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:21:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:21:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:21:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:22:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:22:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:22:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:22:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:23:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:23:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:23:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:23:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:24:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:24:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:24:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:24:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:25:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:25:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:25:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:25:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:26:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:26:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:26:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:26:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:27:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:27:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:27:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:27:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:28:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:28:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:28:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:28:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:29:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:29:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:29:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:29:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:30:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:30:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:30:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:30:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:31:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:31:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:31:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:31:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:32:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:32:13, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:32:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:32:28, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:33:33, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:33:33, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:33:48, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:33:48, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:03, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:03, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:18, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:18, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:33, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:33, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:48, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:34:48, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:35:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:35:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:22, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 14:36:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:46:51, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:47:06, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:47:21, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:48:35, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:48:50, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:49:05, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:49:20, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:50:32, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:50:47, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:51:02, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:52:14, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:52:29, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:52:44, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:53:51, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:54:06, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:54:21, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:54:36, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:55:44, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:55:59, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:56:14, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:56:29, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:57:37, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:57:52, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:58:07, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:59:19, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:59:34, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 15:59:49, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:00:57, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:01:12, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:01:27, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:02:39, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:02:54, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:03:09, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:04:28, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:04:43, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
2020-04-11 16:04:58, 	Bitfinex    , 	Bittrex     , 	IOST/BTC, 	4.8e-07, 	48.29296317, 	4.7e-07, 	171134.50415251, 	2.127660%, 	0.450000%, 	1.677660%
